node,clustering_coeff
b70137c1c802ca4b4395e42a2dc73f1f1e2f2a17d8a95fa0f82c077178834183,0
eb3f346c642fc88c3978dc95f47e3ae011ad9e21b126d5a5126c48b4b0ad5f68,0
7b8b4f4db70c5b50a13b0566ef01de2e84ffa09e0eb1600a6bf97f5673bda3f8,0
bffc93d1c139267fd9fdbdd3acc08af0a4623e10e32416912fd7dfd8cba597c5,0
420dadb1572d26f7f4c4f51a9bac972c16e0ddb25e405b367ee0c590fbb11f50,0
58a8008f8c1dfd38e9226daea3b99a64f7c1282538b554817c01c9f17c40af75,0
086bbfd8df66cf98c632ffa70fe1e2199d2a4a72afe214fd2814a03955285d86,0
c22e57d4af9b22467886872351c5fce3bffdfb08db83d3f1ebb6b2b727c3c469,0
c2f61e2ec559284b1cb156f09aa766faf4e5dd1d98b2c7ba9f86ea274ac7e0b2,0
0bab60562447c8bed14ecb53d05f82b33e73256e9f68fd98243a1c8fbe1bc0ed,0
037b1e787359e371bf1c6ebaa43b8db3b99f46f71ac5b100dd892fc94e98196b,0
873a16d037a00b1ce12f83233d9a81669cbc5ca5e21e44f9da818727eaac091a,0
5dcb0c8783ae5a0cd0dc7c628f29e92b1e3768cf1ea22ddb0568911ef513ae9c,0
df1455e8712117e4020f9d9d0fc303c5955dc0a50dfa910a8fd111dddd0049de,0
452e8a463ce0a8c74871fa8a7aa829ba3eea4680933aff1f8e73a4f20a2ca409,0
dfcfb2b961c935fa8edbda13aed41ec113453d937796bbc3d998a87c3f53b769,0
2d1f8d6d823122b9d68d644b0a24676d6d7738a765fa1f921011bd701dc56392,0
f74f228338029fab705bbe03e805ef93c92602df369ed43cf3c3021c66b7541a,0
185d8c9f022dc4de6f6dd12f1ef64db6780db38d585f9bd96dc3998eb299426a,0
005b6ced7f4fc2d9dc22066f8026b73e66ea001c11f8f93b5556a4ab54b95cf2,0
6b130e821385d90e1f94924e0a39891e3ab92ac6fde821ce68c219acf7bc0445,0
9ad5d825a73d761d04e18f3afe3667b06eb35ea3b0c6b1e51e90b6d165705d36,0
da7e4c599ca553f603403fbff4926eba4d9f5ea73a9ffcc9aadb5135abf6c83b,0
298b74b9b3b80f5d2487362af70d20220c115ec62c5a388710b34b8a85219426,0
85ef6387e74ca49e250b92a151a5c14fa0194539862f148a5c0e483e4c1fd74d,0
f0ac3f7b00b755f221aec604e133b461df25972eeab4a84392350f075b1d7ae6,0
543986d80a7b65f0f0690c21937e282bc1e3383bfcce909d43f721619f10b278,0
9dc7cc197abcf0686049bd7e5208ba7664ddb5bc168eda32f34bf616853c45ff,0
4b7c04a2a948c4e1f7ec06bdca74abe397493c6b59ff3dc0228a307c5989a12c,0
3256a70b2619f4e95d97df10ec8fd175488e197f974541bf9d774c03626d280f,0
c0cae6d901073d1acfd3599cc9e9dad8d96caa6abe2d42dc9ebb38d3f929cdf0,0
c99280514a4a29257876d9760d6b499c8dfddef821c26ab5a4e3f12c9d1637c2,0
3b972d239f76776db5ebe9faabb4aaf35fdae49eac4368005190c6b9922ab19d,0
105f90b592371da3146f122c1e554206260ed6a524c654ca359fb481a61a5f6d,0
3b2cbb72cfb3c2ab3e06694b31ad4fef1d9367803c280fe3ee19ca67f3a7e632,0
fea1ae97ea4a7a8ea1756ce6683833974707b70892203df00a350c1084fdf899,0
ca993550e61cf030907f8d88ba931cb16063dfe31b944d834a20f6dcdfd3f13a,0
c0dabf914b267849f42603cc6df7dfba9736e304129c80f255047c0e2145bc1c,0
355ccab679ddc983c729fecd4ab20aa4d610fce5926233dd186c761f0cdac4de,0
63a15ed7067308cf3d33f8b9e2563c5f578b457bb13bad7d3a98d567f2b334a9,0
30b80150589e61562e471326a840d62ebc84cdff1d6b98bea81b8bfba01f1a98,0
15a1c7fa8a29dde787833656221668a75410534e0917563f54ebe8ba7127d120,0
7c1232399d11a5fa60d72556bc12ce1eca0570c59f14349423364bb8c23c28ca,0
c4c4cc73782ed5e2f8cd496110f49010221f17c99e684964f8ac1af5091e6c65,0
b41b3f2723157390ee6c58a71671decbffd0b5b3051fd8e514603329b2f7ed60,0
3634f7f0a762264ffc48463eefe722062b79c4477b6d5eaede3a71abc9c873dd,0
2c4e06bd91c6677a3b614e52c2d0d824bccbc08f992269e7c22c0ecb6b42de5c,0
0d72268a50f55bf44fcf2a211c6691907ab3e5e8efbbdede63d00b16089e0167,0
94d96849ac76da2eaccfe5d231ca65e6318d4ddf3f3e0103f7f363137c7ad0f1,0
7e717cfb2e2e941345fa240c1bf60851eb5cd8e8b6b688b27a4492dc95324562,0
5bab0b2e7efe5c51675d8e1763c044f186754665861337a3fa4c8ed212af4938,0
cb1b1b835084ffbed9d12b21298e18ad770be81d57e035a2a258518d0b0eb823,0
8a83c9689d002f874d1cb2c724ef242262bb490f0a6282fc78e12eb6beef1614,0
40a6acdc789074f62dcbe3d677a263da558c593f7c1f3f88d0c6a84e15c4b394,0
7dacdd5a98ab8191649210b92244fc02ded210869c9c5b65186d39ad927b4fd9,0
6e94d950079facaa6d3910ec03c6f93aba2634b4043675bcdfc28f1fd0bbae5f,0
1baf290908455584639d6d5b1f4892fbef8b4cc6e7c3fd82c73013c4e96f81cc,0
3f1c386775c8cf044ed9bc1cee2073ead1dd80c9aa45de0cb0672c385fc18300,0
ea1e677c6a0865df655eab6f9c8de0b6b9b0960cd1dc675c656e328e1b2c7310,0
3f87a51a0b581f479a8a2441603c5356b5c6b8c088f6cb58927afada4b36e0bb,0
bfe51adb3f9be14bf587a04027ffad567ee334457e71b84fa8d573cf15b2e660,0
8d13e71750c127295886876c4f7e91efbd2e8e40c152705b7cea76d699908b4a,0
f998c571edb99054f8afdc27659c1ec710a36edc0dd581c4661f2c1a9e4d44d5,0
735d58037171e60869ff63f607b39a26280c7433cc462f697b9efede4f69c8ac,0
417d469aa50aba798773320b0e203ca3983ed3ea8149542e7e7c59c53e579ddd,0
31e300187720172a5c4e0df99497182a4cb376a51927052ef1f2ab32f39b524a,0
b65c4ee25d3ae2580c223c78194586b6f6407b1aba12d4ed16bef5fa6a924adb,0
15e601839b62eea89788db5e1041c999cfe5c92ae6d724334960ab6392a20824,0
0ae22b5268d544a5a8ae54671ad434bbb98c4e1bbff75492c962287ee63d362d,0
c73adabf734fbd35c117f7a3f9672487fa8b8c71a16c076596b3b99383c8bca9,0
252476d74bb616c65fac5cf6b0f4179c8a1045283bbde13b5c1d5f6e46cc1d63,0
3df17dddb111192ab10c5fb13c01838e47ceb5e5c80351b2b430c52ba9c6a883,0
b647d454c2ceac979c996b9a14c1839cc85a24b61f09261a19781a4ab3da5f27,0
85bb094fbe3ce4236c03802e2e82acf7b6fc01a9a830eae5610b065bcbb3ccbe,0
0fa5e058a329d6146244b98b5021a44ab3b27ab4075d25cce506e2ab2334b856,0
36c96b6b164aa1d8ab043a3560c6dbe854aaf2813239a30e0caa514ea956be32,0
07f7497ebf1de4e04df9e3950b3ae6619de270c9aca4ce0017d37ea85653733c,0
16e0859063559cc61798ce88ae6532e058fb6446c64fa395e01d34f66d6e5770,0
31e2d9cf98645dd08d223d18ac4b1086f9bff9b95d22e0e4508acbb4eb19e3a1,0
517d7cdf096289e8f8696222fe1e8bef6e2c79e75df319e8133df979f96aaa51,0
79c9d8f058e83d9c6d95c705067a8a25de300060f785f0ce05fa0907b2ccba88,0
7e7588b68490a6665cd5049028bdcbd876cf416e49b2152f9180ef9bb27aa527,0
e98dc1f3811004d61c27e5cda278920ae4b998d5235a18fd4e54869de2ddbcff,0
92fb7db8db0b96755ab06ad90b0cbc1b6c0762bcdb8384581f8aa53e8a43fbf7,0
8b0f2e4892884bf52e65ab230024edf4334371031f706d36e9aa5221f467ba2a,0
d65f439b9cbb46e6711f835ef248592ea747c4f695a14a8ee9b1027625865f74,0
099238bbbdbfe4c5e9d090433810dcee1d91c0f81c71e17381f4f49e39b25f57,0
03c33b01591d5b4195c5e228fbbe796375606767eaa7cd2d507ac69b771bed19,0
644ba6cbe44452320f351b63c4461ff4b892486317610bd588ec981411f85117,0
4960aeb0dde2414b93a67117481165848c8fcc81dfcb23fcc2322113ae17cfc2,0
a02626611eabd4fdd4c2936de18b3e5dfadb27b2356199ef0a9de68c0b6149cc,0
c440471b83f8ac0f7c4b88695fb9a68e2056650814ad0bb4581e2ec6ede97cf0,0
adde1a41c298db0b062b417d2825905f0c963faee65ce19235fbb3b9a63054ee,0
b997c75f6fcded76f8a860fb23a017c09667891a3b256a2ed7b7fda1cf323125,0
45be799fd971f51ec260781c68aed713c0d7d96f223ccbfbb434b398b63400d7,0
56aaab3ac720ed2ec56b0e4f75b493bc4b4c2fb2bbabaa015dfec3ce916a30e5,0
21be07ba2c74334f4be19a182bc6b0212b824c69dcdf66afa33181c869e491f2,0
62b87379034d5baca26ebb1d877dd65295883804dee901e6315bce93ded79b0c,0
9eb85f9d135881841e22ea25ebfa9d85b51295df0277f96669a14e29f86cad22,0
554248efd309bdc6196047b4b7bf2266232c89465e0ea2a046ece3708980a6b4,0
de6e6c9d662029284526ef69b510b8b6b07794961d72b866f057115273c05c6f,0
f1cfb486de0427878458942b87af2ee5a534e6c3276ce62e7dfc35733f4cb3e5,0
7cdee2a754ccc3d4a1091b0e339e13a862005320207cc6b54af2431f746b82bb,0
b4112d926e6aca85fd1547c55308a15cf60d56f6c9dd4924ffedc170d058a0b8,0
c15ce31f390556ac7e056a2585e97a55fac978936441c3ec7c326fff0f461a71,0
b2e87b959ef10fdc103dc5be631384f5bb369c517298822281c508b6a1970cfa,0
13b919871180c94d81be207a3fdb6b46b7d801b67b8816c367ce4e2bdd97128b,0
f02aeea3ecea98dd5b95895608f9b14ede3b66c6dfccd69c58d5e2d519cff4c6,0
97e3c3587d87207f1649ea8c420ae5084b019ba04b5018ea829b619ad1954662,0
11639cc1df532effa883c930ef644f6025aa4bf6b5b90e770e7e694a89715271,0
41ff368c2959a23b0e441fd7254066089a3a3dbf131bbb46ada317197377fa11,0
8371b07c5a9f462983f2de5d1bc4bbb6a0b41fc03d82be5381378ab701e42bbe,0
fd421fa4814cb9de9aade371c2520f1206f7e9c4b330e1788570a9b64820297d,0
93dc6e516b17af22493678ca2428e5d9038b3bf50268863ac07a343a0466df8a,0
2cd07dfda99a9c0169097c45d9617d72160aff168e91ad4a865c8f74884ccec3,0
9ff548ed94c829897bf08f52ec6db60c9a356168b25eeb484a6e6736e6754f5d,0
ac478977c24d0cecccee3402f6f585b5ed035ceaf1ad289ca6a1d8e42765fa50,0
c9ef552c56c947dcdfaf6715f4a0764aab5e7f4b5b01cb6db9cd5b0f2a8f0866,0
fd55e3a520931ad6f759b7503b4bfc32579631ec15082977a296c08253dd2de5,0
50d8f150fdad0000794bfcee11ea52a10e0ef58ed2d963b1f2618a61a8910d73,0
aecb16305a0c1c1894f240ecb380328505fd97b4ecc350dcc52ccfa9a0ba3dde,0
6e269400703beebe527f3c70afce2f314d8389ea87d539df38482e4680af69c1,0
47879bff35ab6fa64c4075ed19dc9294e235eee7c700e306af13ed5a168d21ff,0
dee1ae58e9e0ef48cf84a699edb0b027683fe29db7e27b2cae49123850e3801b,0
1ab51a11da314f2f4f593729049e12db19548584b23f258dd14db232381e11c4,0
4944687f905ccb13d440eba535ec7980a9204951751b33a806c97a1b64acf98d,0
9879a27c842cb5d41d36bebf965babc0b50fdbd72116ab21b49aab56e7088ebe,0
09ccce428dc4edc503ec5d4aa10e8616ea69f90d18e6b09c1e21726a395974fd,0
7ffe1fdea9edaa2804d69eafec7c10c6dc9dde30eb55927c9dfe5714eff1a878,0
621e708e961503838706824967feefadcc396f9c3bb7f111af6470de9351ce69,0
ed79601f108399af330476cafa58b1ba1af30ff134700ab20139cf2aaf3263ed,0
a8418a438de4c4d05d7cd927eccae85bd9ac1f268087d93e8e054157e822886f,0
41e8d055f43a9b2fa8b35ea5b3d4d45ed4958c461ea8246f8a5d2665d632cdb9,0
a23a9c2315bdcfb518b0ea29d6a919520a86c6b360e348454fe0fc2a0105a509,0
7e17dd4fbce1037324a64ec2d8fc3b1778845adec04ecee09e7ee4d813a44710,0
e7bf7135b08d255666ce182db130a3818cfd4f9cc448b6df3f33b5e1e8602084,0
4bb8a95806c525feb6eab14bc50e5223036eb5e3ad83db460bbcf3e372453f14,0
f75e9dc77749558105d0f2e618aedc78ac11d754d87a7ae46272ca38848475a2,0
2057d9f560423b2ca8e167181653b9bf1e39fb2230ba51d96ad72f7beaff1bcf,0
6419c61e6f26cf3a7102dffb3aa0128ec9164360413c83d71e3ec9c8a7bc6cb3,0
38dbad981352e5b91a433e04a112204565f16702a7cb0bede84bf98b2db19e1c,0
755c67359be0ed2c3adfcc41233ffc3bfb90877d4698db8a1fadc37ea96328e2,0
026826b017cce2ac2ee355e8da37001bd0b6ee3b52c8b4c7769488e6d6510ed7,0
e44997c5c061fd4a24949ecaa173f975140e8846f3c65fc6353a29408cb6d5a2,0
efe1f61c8dd460b663933402fcc5138785044bd6a5ad69144f9d2be4114fd544,0
87d9d6c274bc41690303c0ef404aa056e6bec1f23fc509d3988aba1e6fd8912a,0
6de8fef1951a63abebfc55860c9ef58736c53f787398dfa09d67da750cdec977,0
e7c0d42eedd15c0774a9d98ffc1b6b9840c03ce73391168bf7fc04069f0963e9,0
fbeb8d22d0224e8e5f6a3625630da76a576bc5596ec112aa59313636878352e0,0
489a5003c07be0de8f9fac58de1af6dc93dfb94affca5780051cdcbdfbbc6e85,0
5ddf4ed8e2c578548c465f222251271ad56275dce1dbeaee517eac22912b2959,0
f2fbc80e36efb22a7aa531977fca0598395e403b6e6b6a5c99f9e5d994350508,0
c862a1f51125d0107f768e59a50b029ed139659aeb153c28e7036e4e6304a072,0
1ae1c4730d9102cbb10faa1067a5ee8645875aa3320001fa532d7c696e5377f8,0
0f8ecdaf8a0d20eacdcfed0b84cbdcdb04776f7a76a20bf37bed19437d14a350,0
bf9088348adfbbb358e92cced060e261ef72de035af0f37d70801f64526aaf41,0
e18781bd12b52a76329d778bdd85c4833f29e29b65f00e2896ba79b02f884529,0
3a83f519f7df3f993cf349a7c2301f4fa5318da47b869199c2f08af4a93bdd41,0
b2a1edbb4402cafb7d0c0e2df56d83045cc7cbdd1cb3f5bd4f10392153909d5a,0
2f5732bf3fe8382ee40983bc23360505e793a568ab18f0b730bdc43edae19a95,0
9d6a90e30d8e551e160608d4e54d2f64909d2c336db08b84539dfb870e5cfbd9,0
d849d90c46b3fec22ed5588638f79f13d73e15a5c786f78116e5020c6f9714ed,0
4fdd00d130c602c9d557d231d43b2757b822dca4edff631d10b99e2524c44c01,0
a8ab67694aeb3d67fe8b36f21b94cf75a23d2e32318ed365579f1101775621a0,0
56da9329bef844a08a277b70a7c46fef57a222e09adfb71b69729cbd212c8cfe,0
cc6186c5e161e8a08b085dacbcd84ed4e7f7892db6ca9251d031b1d47d49d385,0
116daed0e2984b82a7f4759ee827d7034b5690c6f14d294439a1d35f7772d085,0
f794a8166fd60c8beb5b37c928dc21cd8c84d0c52edea58172c68e789b194c32,0
e7daabd6bacc0da4a486aaa1286f3c3bf95649895ae73dbd79bb6dd7fd084b15,0
53df1f450a8f916594f12cebea591b91657ba12932ce1312e8373b61e38ccb23,0
08a4426affba95f6d0094ad70b33cdd6f42129520a1561da9150204152bc43ae,0
29d71895252a23a32975f7689c0cc7427b20979d89ce90cd92aa8e294d054998,0
64801cc072a4c141747c829605916c003df5a655ed51d2c7a35313209ca7c938,0
8437baaa8169f53b248f834501a943789c89489e7df1309f7b2f5edb294f3ae6,0
1231cacda185c7c44b10e6741e7144e3430ffaf2d0caf02def11b08553c7f4fe,0
94d97e7ada61623e4206a9b5cc788f68d83f1142d59892b66c451a1de2e26971,0
56219f2a777952414b4af8741ad458c71f4f1bbb26716f32712aad5897b8f0c3,0
a9256cce1d3d4a8d3957f49874d422303b669ac753328281983547261b997ff9,0
bf6c2a5e052644dd9c7b1e015bb37aaad3593e65e812d62a69424811814613ec,0
e8efc7147422a1d73b9e14a6ea7c15f460fbee8ae32a49a80d43dcf40ea633a0,0
9e5567903b526609c2705b9e101776030f205fc94ef056969d4a1ad079557243,0
6e46467b82ecfb75be971566048cf263cd7c2e1b39d3e1072e1d3b838e115540,0
edb9abef3d722880acf86d8e28f2c775206ffdf3a3ee7ab5ccb0c0907fde5706,0
7a2338fd8a4b4309c4c6ab60d1be3639cb438c698f08dd6b5779612d2f893254,0
0fcbe6864726710d75ff483f3b67ca3406fe40a3c30fab03f98bf2b2fa07ef3b,0
edb989ae9bdc5532297d1b0af3e5156c9b9c86d556e866a977c7eb76da4258f4,0
c7910275620f5f5faef37c33b5fc03a47865cef087342580095f72bd10c25064,0
f71292080fd4757dcce7535e254b0411da6c2bf6ef78509a55563c364a074964,0
ee291ef1d680e9c62718f968d2c00099ed522dd8fab9f5e8663bda7b00f0cba1,0
a48c3cc9e8fa6d64daf7f0a7fe323f847725e0a5988932dc4e1d00efe4df77a6,0
298cf158a6904d18531b64bd05d5ffcda210bbfcc29f7c3c20e0fc9bfc6cf12b,0
81748eb6965383aaf634c0e245cd32904d0ec23574cd01c83a5c5d4c04edbe54,0
46ae4de620dee46ec214d289954437ccc026e6b063f57b8d5c3b2cd875dd48f1,0
0a06fb92a7c98ffd85dc640b49e0e6faec00f52d51d132a2ada6e1bf54df8e06,0
dafa6d5bc005914e91a7ac0893bb8eaa60b8f12a0cd32b44407ce8f314db4dad,0
bf8c7141a46ca9e3233ff7c2a30085967d79da8285c52af41b937f2f7d4ae3e3,0
68794dc83a99191e44ca70af5046ae0db42e74692486d6ab65497a3750c21385,0
aa300a2111ae8faa490c4be6490cd79f644bf32c2dd3e657d4a4ed80f4bef7c5,0
2bf43095c3cdaf2b50c447b07d7af5750ab7d6e0dae96d0133d4fa13790b5d13,0
46c077cb947eea8d5926c7005f6fc33260a709b785d6375013b02dfb59192652,0
6f923bc9c7fefadda90213da206a79208e526c08043bf3c9161436d1f4d9b723,0
27108132f7cf96a90d382e52c9b1537733173ff042745d762fae5a56998168a1,0
8a865e8382f836460616cb67cdf9bc1c1ace883d61d212f0a5a23fef1723eaef,0
ea9a5f1c2ee270fad776553f6028e6196dd53e5a87c339c5d4fab1a142f2d612,0
41e8f5e866b1a861e9c5f8d5cfbfd64ad2c8cd36ed5b3efeffd73ffb3ed94190,0
02d18807bdc758a9ef963f69450ef4cb4cf722ea6118e2c2db9e130928b19255,0
257f16b9e5002b663f007ab9a2f0c896f83a14e196ddb404a24c764c1b13f3dc,0
5292b301be493c754e2a43bd6ba94423ca2baa77d6e9b1caa24030d1a9919e2b,0
1b8d6ecf270e86c9ccd638025108deb6b19d46ed905430c98820df23950ea6b7,0
46a43563e0e8b0b0bac2e9678bcb6624b5f1d5cc0f2b858a341224e6afdc3983,0
77a62d4c177fe1da882eda1c0b4cdf7d81ae034e851feedeb19b8ace3a997816,0
15eeb52047f576a8a3dac32a745ec999fdfa6e46fd366cd686854ca02e3fa579,0
14abb6a3f745c5185d2439cc5f2d30edf80b8d994b334641a29431f48d5c8309,0
14db80e2814a283bc37d7b06b2fa005e78f70a6086e1774cf26b0d756a98de57,0
8951142e092a8129a01a16fc1b608d88bce7f0f25ba76ba036f71f3b7d7a505e,0
6ed6db7bfcc252fff3693552375953b9d454673585314016d79e30bc38df481a,0
6c30ebb1ebb28bf0ccc27157f6cee2259e64087acd9f501356459b6c142357ad,0
11e99cfe730efc18e02572862cb63ea660b82f741d63275846823a8005a4be4b,0
9aff187668443ff5966cc33e774ebb5f457cccf955460c125b64202d9675053c,0
e91570ab9c91c48ea58c2239ec206d4b81b4ef2e9144a29b169ee295cf4a6760,0
20247a21adae8c74d210ab671264222bc1274d825817e1a91eeef540ee3ba17a,0
3687d695e8680974c6811ec3d160d2d614ce74a57579714155845cfa28c85f54,0
62fe9a653b6ba99e7383cb1ca844e332530b8e97429804f31b88df964f4b4b34,0
818c95a7d7f07f01ab7aaf32ece3a5d0953456f852b605dacd5aa92763aa772e,0
557797665ba958a3d3a153d245942870e6cf0fe1f7a41ce1be5a94c2e710a4ee,0
ff53bbaa3788c644fbca0c6901297d3b6daaf111bff9bf7ddafb4f39668e9d98,0
3c96e2f3fae51986899a7005fcc7d6e1cd8ac9678cea04d62e13cb1e44e406f1,0
1b8678447a6bcba3066d2fe5ef5175d74f64fa1afd8b9b5fd595983129d18d59,0
ac419059ee09c92cd8691067f5d44a51f0bdbcd43ff5c009b0c9634ea7b3f526,0
1a0e97798f6fdcbe96bb540ad80862fd01b101e8c86ffa7233e5b549403636ca,0
da47d200ea0c415fa0ed40445a73155197b50f478deb68a44787614fe16b9650,0
3719c18a08fa87605dd58fa4abcb4874c1afc362b5e1045fb0d3bc3baeeb5f8b,0
9737746609ff5fc607c6209868437e2a1bff150bfd23eb0430fbd71bb619d4b3,0
585900234983408472b81b5a22e9a81a716478379f289e0b24400fbae516d738,0
6a9077135114008961006bad3ab7c143d219d102b39fedd1524a095001fa18de,0
68d323def3a80842d7c93600b15aa26a230ffdd69fb98ff55f5f5f46a4f0d7bf,0
62b4e74b14eebc14db70c50c17294e6a795eaa8ec3b4d64d0278229f19417577,0
5e121e2e3b3eb211c2bde898c6f34600ea0d99541ca056cd7d512cfd25132566,0
c1dbd4e9fc72055eab7e09b4a2672f71761d29e7b481ed8d2f11ff693b75eab2,0
06a79a5aa464f4d0dca7269093045b5e5d74d7605ed7311fd8e91b50b7d37f7e,0
8f0aefbfd60552025b2117e8c5ba163a68f1cff5531bd0b69d0b7e0a6d49afed,0
a0e17a79d4c267601e5ca3ba5a7bf89a966144171c610de9b05bdbfbe95f4ce3,0
11451acc3426ac24b08546b98c6b2c42bc0bd08ea790ff3a14fb531794767e26,0
eb9f48813ed15e8abbae6b8606e7519cc378137c9f29a4aab50be212ad2ca5f7,0
b95816aea5ff334cf0bcf052e26cee1f751e3998965571a81f0ba7f13d30b208,0
47236988d3443ab9a1ef72f45b05671091d1800f11736826850ab23a58d33b8c,0
fc70f81eabb132c3390ab9a13e43a78e97c25462d4c7390bcf1be722b29c2c40,0
1856bef10c7e81c9c5f632e968884867b498f86d26afb6eab20819c88752ab67,0
9e9645dd14609b5a0e6a8924ca91d297dce2da9fd4e3abb639d99f53e4d02b21,0
af084a363fa644caecb64f0b28f19cbb10e491c6e9558d859bd4ae11d4ff6d5d,0
44243d5ec4b8bc4f4a9b05c3226006aeafd44f0be9f53629e129c4c1317b5517,0
a30214b36511e1144b3602e839a2a5da983805d57b774f104c091fb749926914,0
aaf19bddfecab81d729861c92f764dc704ef44a29857a753556e28cab163f895,0
dcb863d69546a0b4297a4b4734e147c787f0a919d45f817cdf0885e5aad4a97c,0
1ff52110a9db4f1f8129fee85a6d55dc4573376e5baf8fd6fd7a89b95d40e82b,0
fe579f79a448baebfc46765b351b816f9a90de17bb4649ff233fc62e796492a4,0
589a0331420fde231a7d810d311a96655b01660e2a4e8287e8d813d2496d621f,0
f0df821a3e11dfab660585e92a1579a245fe370489415910cb27d3bff024edcf,0
3a16c186283ea802a8d521d08a9809e95b713374a27d0ba87da23d22d22b1b17,0
844cafc168207ef661fd45c93e662847f74c74f19bbfe46e288641a9e7531fe3,0
dac827d92fe1d8410c99f16445037663ca239e699dd619f93904ce7a0edefd70,0
ab8eb053fdc8df4cdf51bf1ae8f78930c3d50233b6d9946eabd12a0b40c9aaee,0
8aa5afdda305277452d548bd2f3aa2d3b29f45aa240cd0ef33488780bba8e53f,0
1924da5db15c777333084dc80b1f4107a139bd1efe830ed69e36aa33f78c79df,0
50501e03aac2486b2ca2b75e90c54e76577ebe64793c67e38348c1154851afb5,0
b46a753f4fa5dc814808986d544de3b766608d52a48ea5c75d36a87dab8a4c8b,0
bd22888ac4bda620df9d403e9bd3e9877b2968ad222be918de6ea7169736468d,0
f91aaa36948d9912e738d97fee1f358fb02928b83b01e733744510922dc6d9a6,0
cf402a7873116d8ef0a008e19d239aba291237613a63af6d07db45c191033d4e,0
a6b43f550e7cb0ac731d21fcb377c16d8ef6d0dd76092509f8c4301f9d450ca9,0
d27a546ed4fd8f55cae97afc2f2f2490a8a9ebe9d52513f36c204c75fbf589a0,0
57065cf8111ac5f760794092597292c08f88c325f33755591c87c36615685d04,0
0845d72843bfbbefb6c12a95ea3390f0f60ccbd54364900f161a2a71810241b0,0
f6ca9a214dde0c754465deabce38adefe618d2e61852dd467b4d70447468a7df,0
2ad0f0a4be8ad5b32a457101149b495eb77e524380316a859aec8f5c01742edc,0
bce1c24225ef84c908993a79605693e0df8d2dfeef480a52575e4f1b205476e1,0
6221108ff061c6797e54eafba7641bf3954110ea2470a6012171a49882cb1152,0
179a6782194811f6f0b4473191792af2f76d1f37c3fd0408458374d20e6ced5a,0
a201d9dccb90b98787c1ecadbf8d69e8fc12355f0158563bac9369d81d1cf0b6,0
43c208a7d4a23837dc64f555f1cfa08dc86fd3bd19fec3e2e6806d0a2305c46c,0
5a24e62f533708626c46bb9a74b6d57e83f272215252a4233044498063c51bc1,0
c64071ba37a9106121d0254e2d70405d874734eea586fab2021d851e0b61d592,0
2bd3a8d869684d1362e96f48a59eaf9ee060f56db54ee02a1a7a084a7ddcf75d,0
7c34f42d05a75d6fd6d0d807afe80224cae2154d4d082b56ae421fe0c5fcf088,0
885bc562c6e1b71a9c2299e4eb8a810b6a6d7efa9dda7e43b0e45eccb5fe5328,0
dc8403470ce36c8c0600d9784b0abbcc4fe6a29e964e42c22bf7b0b2535d2003,0
be21a2d84ecc18d2517619485cd23b3db38f459b4ab92735c6b1ed9675dfbca6,0
8baa0e67f702511c02f5d97c2cff6be907a559d9632803852a4f20b37f7b79e9,0
b858963096a002ec3b590a7308ad606a6f59692d9679c7533e9de01cdd986e75,0
6a991d2ab86d0a1959efd367e9d2b87bbdf1d881126e982444afeb38ae60878e,0
eafb0be61d8f50a9ca5066ce071acba589b438f3904c41a8ff6a76e585461c7a,0
050cd70dbd592461e707113ae83d534fc630b20d069d2dca2e0ac7c29c0a2441,0
c5b2bc401bfe981b0f25caede154b98946de51ed9ad325bfb05bc7f04f86ebb2,0
0384afdee25e3be77b834fef345e609723d3c3217291ca44ca64cfaea02a46c5,0
a7c961029b2a86ab90e5b92245cc2d38fa8ae85065b5d6be49096b0840ca9e40,0
85b8d52b863d388574532fd699ccc0d40a49cd74177dc5da408f21edecc7bb7a,0
3fa5d295575627ffb4b622ea5f6e0366c97bd4c9cf8e52ba2413a4754121f38a,0
c3623f9e48d9ca66e6601e9ee8402112b18e05bfca5e80f7e0a9fdb6041af945,0
1d35ddf717f1d7317af6de665eb4216144de3478a33b750e8e8a98207e415e46,0
92f9b4e70c5b44e988b8ac3e7556167a2e35f4610bd64f4fa7d75c91c0a37047,0
859276b980130699e0f3df39e951687167ea39a25c0b2e8f9a8e854fef306bf6,0
b9bb1a9d5fbb9260341b4bfd33e993cb12ae444ccac9fc16232ec207b5823988,0
a7e90bd96481908194ef6c862163744efdf2f16e98425a887cb3b6888fcaa2ed,0
f00dd51d87a05146afc0d6750d73ec152f673d45dbdce1cd95b02833211ec1c1,0
c5fc876c6d9397b4b65e63493f42e880372c606135b081ff1e63dded46f9db64,0
56014fd3d66b3b60dbf7225c55e716addb92a7308ce43d9d26c6ed5b67b01219,0
01f66d729f332c54875cfc55befb642ca134d50c95a804e056ed79e65a5d717e,0
732312f6ef25933a22442df6b6dcddd40ce96db76bb1a05687c10331ff744f34,0
0c440695fda9cfae28c277181e3cafd2c00f204436b4bf3552eccf9fb109d80c,0
f8775eaf51e9e3995fb21d1518f9dca20ccdf9ff269af096fc2ed865d9509071,0
f4ab43f8114907b579ca065b5cf1d36fc4639b3d7a62a296682a6cbef50a72f8,0
e8a4553647cd189c3b312efc5ba9e75fc744310dcdc5098041bd16415616fbfa,0
106465f80365a41401d6794f923cb91d84c4e2b40bcd60ec8f34f153b0e35063,0
